lat,lon,number
52.3843901,4.8720903,1
52.3843936,4.9636865,1
52.3844408,5.2209203,1
52.384487,4.875776,1
52.3844996,5.7823308,1
52.3845047,7.0041667,2
52.3845145,4.5342072,2
52.3845388,4.6177859,2
52.3845442,4.8561075,1
52.3845561,4.8771999,2
52.384558,4.8693563,5
52.3845715,6.0450045,1
52.3845776,4.626569,1
52.3845827,4.8919468,3
52.3845903,4.8788887,2
52.3846074,4.618666,1
52.3846091,5.2256052,1
52.3846216,4.8674608,4
52.3846232,4.8930479,8
52.384628,4.8507746,1
52.3846524,4.7306957,1
52.384664,5.8025729,2
52.3846768,4.8516113,1
52.3846998,4.637275,3
52.3847432,4.8831319,2
52.384759,4.6338663,1
52.3847642,4.7562228,1
52.3847702,4.6299882,2
52.3847878,5.2536297,2
52.3848068,4.8896676,1
52.384826,4.871057,2
52.3848345,5.2473871,1
52.3848383,4.8801344,2
52.3848506,4.6298987,2
52.3848744,4.873906,1
52.3849147,4.8875512,2
52.3849282,4.9126684,2
52.3849326,5.2716959,2
52.3849387,4.6198501,3
52.3849504,4.627253,1
52.3849519,6.0363291,1
52.3849551,4.6045146,3
52.3849693,4.8729943,3
52.3849823,4.8575859,1
52.3849868,4.8749623,1
52.3850015,4.9175442,1
52.3850156,4.8795742,2
52.385071,5.2497952,3
52.3850717,4.9081281,1
52.3851106,6.4544995,1
52.3851467,5.2700796,1
52.3851783,5.2030418,3
52.3851856,5.2266166,1
52.3851956,4.7579059,8
52.3852597,4.6180818,2
52.3852628,4.8891043,3
52.3853101,4.8687012,1
52.3853128,4.6418329,2
52.3853179,4.6498383,1
52.3853356,4.9459924,3
52.3853679,4.9170115,4
52.3854128,5.7965869,1
52.385436,4.8896752,1
52.3854554,4.8773365,1
52.3854612,4.6172704,1
52.3854835,4.8924361,7
52.3854856,5.2290979,2
52.385526,4.8897036,1
52.3855276,6.1338133,1
52.3855355,4.6330011,3
52.385545,5.2556251,5
52.3856163,4.7343536,1
52.3856172,6.2816612,1
52.3856444,5.2269087,1
52.3856505,5.2457981,2
52.3856514,5.1845323,9
52.3856889,5.2557128,2
52.385689,5.2829453,2
52.3857309,4.9156269,1
52.3857788,5.2828863,2
52.3857892,4.8713984,8
52.3857954,5.2717083,1
52.3858019,4.9176532,1
52.3858065,4.8470588,2
52.3858439,5.2216495,2
52.3858576,6.2687835,3
52.3859147,4.8373628,2
52.3859197,4.6512091,1
52.3859439,5.7694764,2
52.3859542,4.6282053,1
52.3859766,5.1803005,3
52.3859847,5.2259821,1
52.3859901,4.6253991,2
52.3860381,4.885394,1
52.3860493,4.9280356,2
52.3860606,5.2289636,1
52.3860702,4.8844976,1
52.3860712,4.625427,1
52.3860779,5.2218836,1
52.386086,4.7413387,15
52.3860927,4.9276531,3
52.3861138,4.6264692,2
52.386152,6.0338202,2
52.3861632,4.6285543,3
52.3861724,5.231945,2
52.3861809,5.8056864,3
52.3861902,5.271061,1
52.3862567,5.2747623,3
52.3862835,5.2844862,1
52.3862884,4.9001388,9
52.386294,4.8928237,1
52.3863223,4.9197188,2
52.3863242,4.8850529,1
52.3863257,4.8917951,8
52.3863335,4.9225537,2
52.3863387,5.2859843,8
52.3863796,5.2255841,1
52.3863937,4.6365266,5
52.3863971,5.7952446,1
52.3864218,4.8847433,3
52.3864261,6.1309934,2
52.3864637,4.6390667,1
52.3865184,6.2825313,2
52.3865386,4.9198488,1
52.386542,4.621776,1
52.3865503,4.842643,10
52.3865642,4.6407396,1
52.386614,4.9276331,8
52.3866282,4.8846822,2
52.3866781,4.8922612,2
52.3867194,4.6511811,1
52.38679,4.7552098,1
52.3868157,4.9016166,11
52.3868248,5.177109,1
52.3868541,4.75374,3
52.3868617,4.8846208,3
52.3868619,4.832342,14
52.3868673,4.6403525,1
52.3868946,4.6262796,1
52.3869046,4.6419971,2
52.386917,5.1784012,2
52.3869288,5.2637586,1
52.3869345,5.1832924,1
52.3869422,4.9196535,1
52.3869471,4.6190955,1
52.386965,5.2827659,2
52.3870104,5.2644047,2
52.3870333,4.7570131,1
52.3870386,6.4449827,2
52.3870779,4.9198724,2
52.3870901,5.2397564,1
52.3870915,5.2834855,2
52.3870954,4.9197401,1
52.3871318,5.2885678,2
52.3871395,5.2226288,4
52.3872075,4.6358812,1
52.3872278,4.9191364,1
52.3872302,4.9085014,1
52.387257,4.6225422,2
52.3872686,5.8056379,1
52.387284,4.8888612,2
52.3873281,5.2225547,1
52.3873283,5.2871425,1
52.3873439,4.7562596,2
52.3873957,5.225977,1
52.3874245,4.8796201,1
52.3874283,4.6184702,2
52.3874581,4.8853779,2
52.3874757,4.9273451,1
52.3875248,4.9473955,2
52.3875349,5.2869364,5
52.387549,4.9185308,1
52.3875518,4.6071129,2
52.3875843,4.8875946,2
52.3875866,5.2744799,1
52.3875888,4.8398245,8
52.3875896,4.8845979,1
52.387598,4.6595543,1
52.3876048,4.9100103,2
52.3876711,4.7402873,2
52.3877189,4.922877,1
52.3877203,5.2267396,1
52.3877329,4.9195864,1
52.387744,4.6354461,1
52.3877759,5.2348038,2
52.3878735,4.925637,1
52.3878891,4.8465046,1
52.3878944,4.9574835,5
52.3879043,4.9107269,4
52.3879297,5.1818778,1
52.3879328,4.9201425,2
52.3879959,5.2614493,1
52.3880015,4.6608551,1
52.3880031,5.2684855,3
52.3880612,4.8813755,1
52.388074,4.6086168,2
52.3880753,5.2234773,1
52.388092,5.2868029,1
52.3881891,4.8839741,2
52.3882021,4.7520461,1
52.3882102,5.1830076,4
52.3882212,4.9068454,1
52.3882267,4.6140934,1
52.3882333,6.4470826,1
52.3882417,4.6589855,4
52.388298,5.235419,4
52.3884724,5.2903275,2
52.3884885,4.9085025,1
52.388504,4.8777421,1
52.3885061,5.268117,1
52.3885136,4.8884508,1
52.3885183,5.2390759,1
52.3885288,5.1801123,1
52.3885455,4.8769484,4
52.3885623,5.2904155,1
52.3885661,6.0245567,1
52.3885694,5.2881533,1
52.3886218,5.1819187,3
52.3886358,4.9488829,1
52.3886619,5.1791421,4
52.3886762,4.878078,1
52.3887044,5.288344,2
52.3887661,4.8865089,1
52.3887914,4.8797954,1
52.3888153,4.8832766,1
52.3888155,4.8812347,2
52.3888362,4.6476057,1
52.3888568,5.2878442,2
52.3889549,5.2675282,1
52.388979,4.8879902,3
52.3889816,4.8886071,1
52.3889855,4.8852725,2
52.3889895,4.9401095,1
52.3890025,5.2797646,1
52.3890479,4.9485115,1
52.3890549,5.2780457,1
52.3890572,4.8768103,1
52.3890662,4.6853849,1
52.3891095,4.631104,2
52.3891244,4.8862257,1
52.3891546,4.889134,1
52.3892177,6.0499212,1
52.3892418,5.2760475,2
52.38927,5.2875495,2
52.389274,5.1746148,1
52.3892888,4.9578372,2
52.3893025,4.617806,1
52.3893037,4.8776888,1
52.3893379,4.8793778,2
52.3893444,4.6298807,3
52.3893611,4.9457174,1
52.3893701,5.2787795,1
52.3893966,4.6198463,5
52.3894373,4.8774082,3
52.3894405,4.8823587,1
52.3895154,5.280395,1
52.3895381,4.8862945,2
52.3895407,4.7758397,4
52.3895653,5.1818261,2
52.3895858,4.8500095,6
52.3895886,6.0315786,4
52.3895896,5.2334021,2
52.3896225,5.2899725,4
52.3896495,4.6284065,7
52.389705,5.6407515,1
52.3897078,5.2655724,1
52.3897102,5.2678787,1
52.3897776,4.8813265,7
52.3897946,4.8789906,1
52.3898023,5.2244699,2
52.3898087,4.8822811,2
52.3898551,4.6170913,2
52.389887,4.9567591,1
52.3898934,4.8895664,4
52.3899003,4.8890669,2
52.3899051,5.180811,1
52.3899258,6.2930306,2
52.3899426,4.6139754,2
52.3899444,4.6309429,2
52.3899485,4.8771673,2
52.389953,4.8802962,2
52.3900192,5.2008329,1
52.3900353,4.9579769,1
52.3900687,4.8821459,1
52.3901144,4.884437,2
52.390135,4.876651,1
52.3901856,5.2287726,1
52.3901884,4.7794446,3
52.3902088,6.0249329,4
52.3902256,4.6160125,3
52.3902285,4.8754012,1
52.3902441,4.7868331,3
52.3902527,5.2807458,1
52.3902968,5.2312549,3
52.3903056,4.9581653,3
52.3903067,5.2808632,1
52.39031,5.2344866,1
52.3903116,4.8821872,2
52.3903146,4.8787055,1
52.390326,5.2329882,1
52.3903509,4.648359,1
52.3903622,5.2264363,2
52.3904036,5.2787329,2
52.3904215,4.8911911,2
52.3904362,4.9570182,1
52.3904634,4.8493084,2
52.3904656,4.7879906,2
52.3905002,4.9548287,1
52.390531,4.8809654,2
52.3905361,5.235617,1
52.3905363,4.7824514,2
52.3905368,4.8739433,4
52.3905412,5.2325908,2
52.3905592,4.614802,2
52.390575,4.8724004,2
52.3906081,5.2357049,1
52.390625,6.2766939,2
52.3906322,4.8568426,2
52.3906426,5.2656286,1
52.3907098,4.7759705,4
52.3907391,4.9416932,1
52.3907401,4.9565598,1
52.3907987,4.8763201,1
52.3908289,5.2633071,1
52.3908682,4.7929653,2
52.3909267,5.2064848,1
52.3909572,4.8797412,1
52.3909628,4.6271646,3
52.3909851,4.8736884,3
52.3910091,5.2931572,1
52.3910107,4.8733943,2
52.3910323,4.8742314,1
52.3910829,4.9258533,1
52.391093,4.6194791,5
52.3911221,4.943173,1
52.3911461,4.6432921,1
52.3911761,4.6184346,3
52.3912103,5.2098331,3
52.3912132,5.3014863,1
52.3912572,6.0387133,1
52.3912615,5.2335725,1
52.3912726,5.2856646,2
52.39129,4.9594779,3
52.3913087,5.2970496,1
52.391327,4.9285392,2
52.3913532,4.8001132,2
52.3913655,5.2306488,1
52.3913745,4.8267618,2
52.3913958,4.875138,2
52.3914214,4.6314172,1
52.3914417,4.9350019,2
52.3914492,4.8792067,1
52.3914515,5.2345708,1
52.3914523,4.9079709,2
52.3914806,4.6294329,1
52.3914835,4.9294924,1
52.3914893,5.267492,2
52.3914982,4.9500445,1
52.3915363,4.9338697,1
52.3915478,4.9321802,4
52.3915627,4.87424,1
52.3915806,4.957815,1
52.3916142,5.2968873,2
52.3916892,4.8620892,2
52.391696,6.0487242,1
52.3917265,5.2709877,1
52.3917539,4.642753,3
52.3917897,5.3032921,2
52.3918072,4.8767492,2
52.3918259,5.3037621,2
52.3918725,4.909656,1
52.3918798,4.9367456,1
52.3918801,4.9093179,1
52.3919153,4.6299396,1
52.39192,4.6405906,2
52.391956,4.6391797,1
52.3919836,4.7895861,15
52.3919984,4.6373572,2
52.3919985,4.9141793,1
52.3920322,4.9602328,1
52.3921013,4.8246225,4
52.3921149,5.2935075,3
52.392146,4.9311604,3
52.3921532,4.6139074,2
52.3921535,5.2095061,3
52.3921596,4.953931,2
52.3921922,4.6438622,2
52.3922073,5.2093884,2
52.3922287,4.9531811,1
52.3922505,4.954224,1
52.3922645,4.9269429,1
52.3922688,5.2341126,2
52.3922777,4.9542678,2
52.3922791,4.907962,2
52.3923125,4.8507698,10
52.3923205,6.0431069,1
52.3923538,4.9291015,1
52.3923895,4.9153063,1
52.3924194,4.9415881,1
52.3924265,6.0514971,2
52.3924456,4.9342865,4
52.3924511,4.9263974,1
52.3924616,4.7916805,6
52.3924633,4.9946366,1
52.3924911,5.3039224,3
52.3925157,4.9385461,2
52.3925272,6.0365869,1
52.3925621,5.3025414,1
52.3925693,4.6409323,1
52.3926149,4.9555573,1
52.3926186,4.6302949,3
52.3926198,4.6403878,1
52.3927001,4.9493715,1
52.3927648,4.8758127,1
52.3927648,4.9523091,1
52.3927689,5.1789907,1
52.3928055,5.3036721,2
52.392859,6.0383548,1
52.3928928,4.9244095,3
52.3929096,4.9575083,1
52.3929173,4.6250156,2
52.3929218,4.6132329,2
52.3929263,4.6491388,1
52.3929528,4.6263372,1
52.3929764,4.6499607,1
52.3929876,4.9373514,2
52.3929907,5.1773295,1
52.3930332,5.2087534,1
52.3930696,4.9619876,1
52.3931183,4.8363773,2
52.3931306,4.9419189,4
52.3931457,4.9044709,10
52.3931826,4.9486176,2
52.3931872,4.9147691,1
52.3931872,5.2859687,1
52.3932291,4.6647215,2
52.3932459,4.6146964,2
52.393255,4.9391557,1
52.3932561,4.6458277,1
52.3932734,4.6414199,1
52.3932975,4.9941591,2
52.3933115,4.6460618,1
52.3933458,5.3051108,1
52.3933492,4.6420357,1
52.3933774,4.9288412,1
52.3933907,4.6386412,4
52.3933983,4.9158539,1
52.3933986,5.1742425,1
52.3934267,4.9370237,2
52.3934315,6.0437403,1
52.3934358,4.9139877,6
52.3934659,6.045636,1
52.3934763,4.6059802,1
52.393513,4.9408279,2
52.3935281,5.2576435,2
52.3935419,4.950994,2
52.3936608,6.2876709,6
52.3936669,4.9556793,4
52.3936764,4.9509045,2
52.3937274,5.2983228,1
52.3937558,4.846007,9
52.3938187,4.9267651,1
52.3938483,5.2920201,2
52.3938665,4.9464217,2
52.3939109,4.9462891,1
52.393924,5.2155224,4
52.3939301,6.1368345,5
52.3939543,4.6453606,1
52.3939724,6.0336405,2
52.3939803,4.6452132,1
52.3940006,4.6160349,3
52.394007,4.950387,3
52.3940754,4.6417443,2
52.3941227,5.2982338,1
52.3941319,4.6294169,1
52.3941393,6.4509998,1
52.394165,5.1707405,1
52.3941826,4.9541463,1
52.3942497,4.9152571,3
52.3942562,4.7700449,1
52.3942618,4.9439643,2
52.3943003,4.9495027,1
52.39439,5.2950893,2
52.3944637,5.2975133,1
52.3945183,4.9264053,1
52.3945495,5.1744867,3
52.3945851,4.6342282,3
52.3946105,4.8744691,7
52.3946428,4.6334191,2
52.3947065,5.2586243,2
52.3947161,5.1771893,5
52.394737,4.9090227,2
52.394766,4.9162653,1
52.3947726,5.2533646,1
52.394788,4.6478883,2
52.3948034,5.3074588,1
52.3948072,4.9360693,2
52.3948488,4.8632124,2
52.3948599,5.3114401,2
52.3948941,4.9472196,1
52.394933,5.3001127,1
52.3950204,5.3094858,6
52.3950389,5.3103232,1
52.3950665,5.298276,1
52.3950825,4.9594119,1
52.3951202,4.947614,1
52.3951855,4.6482195,1
52.3951904,4.6489982,1
52.3951948,4.9133518,1
52.395232,4.6455889,1
52.3953316,4.9093689,1
52.3953334,6.5450191,1
52.3953882,4.8787942,2
52.395427,5.2780154,1
52.3954614,4.8737981,4
52.3954801,4.947728,1
52.3954847,4.9538545,2
52.3955147,4.916948,1
52.3955238,4.9449655,1
52.3955262,4.9360768,1
52.3955584,5.2743421,1
52.3955898,4.665682,2
52.3956379,4.6415271,1
52.3956735,5.1748193,3
52.3957238,4.642319,2
52.3958041,5.1774778,9
52.3958552,4.9327824,1
52.3958671,4.632311,2
52.3958894,4.6443585,1
52.3959271,4.9235256,1
52.3959592,5.8082911,1
52.3959624,4.6474133,1
52.3960131,5.2705357,1
52.3960171,4.9593735,1
52.3960225,4.9389661,2
52.3960683,5.2921915,1
52.3960917,4.9454299,1
52.3961226,4.9392883,2
52.3961414,4.9073767,10
52.396185,4.9391408,1
52.3962442,4.8760811,58
52.3962613,5.2671118,4
52.3962774,4.6417514,4
52.3962871,4.6475989,1
52.396345,4.9386837,1
52.3963744,4.8708785,2
52.3963772,4.6476267,3
52.396461,5.2522576,2
52.3964636,4.6300088,1
52.3965247,4.6554555,2
52.3965341,5.2614546,2
52.3965456,4.6330047,3
52.3965546,4.949069,2
52.3965763,5.2767784,2
52.3966567,4.6506488,1
52.3967197,4.6477826,2
52.3967319,4.6468568,2
52.3967629,4.6460629,1
52.396838,5.2881642,1
52.3969348,5.3096294,2
52.3969806,5.2867389,1
52.3969813,4.6436349,2
52.3969938,5.0115075,2
52.3970148,4.9423206,2
52.3970327,4.6304546,2
52.3971062,5.1718886,2
52.3971144,4.9169016,1
52.397132,5.1762374,2
52.3971587,4.9375882,3
52.3971816,4.9412611,4
52.3972696,4.6480526,3
52.3973332,5.1682585,2
52.3973342,5.3021503,1
52.3973527,4.9158118,1
52.3973877,4.9133284,1
52.397438,4.9354109,1
52.397439,4.9427865,1
52.3974684,5.2529598,1
52.3974922,5.2970811,1
52.3974925,5.3102749,1
52.3975057,4.6600528,2
52.3975208,5.2879277,2
52.3975428,5.3191343,1
52.39758,4.6373803,4
52.3975926,5.3122288,1
52.3976072,5.3217054,3
52.3976144,4.956214,1
52.3976348,4.9328082,1
52.3976402,4.9295317,1
52.3976783,5.1653036,1
52.3976788,4.9142068,2
52.3976836,4.9432983,1
52.3976847,4.9294284,2
52.3976971,4.9517906,2
52.3977262,4.9285317,1
52.3977271,4.9287668,1
52.3977424,4.9568003,1
52.3977501,5.3201772,5
52.3977551,5.2885883,2
52.3978056,4.942298,1
52.397811,6.2915021,1
52.3978388,4.6442083,1
52.3978607,4.9147338,1
52.3978742,4.9158797,1
52.3978834,4.8831735,2
52.3979325,5.1666834,1
52.397935,6.2952661,1
52.3979677,5.2573807,1
52.3980232,4.9171858,1
52.3980343,5.3009882,1
52.3980484,4.8776324,13
52.3980976,5.2699279,1
52.3981421,6.2822373,2
52.3981622,4.6384725,3
52.3982142,5.2791105,1
52.3982458,4.9076918,1
52.3982769,4.9555022,1
52.3983434,4.9347698,1
52.3983584,5.2899974,1
52.3983614,4.6415547,1
52.3983891,4.6219387,2
52.3984205,4.9505346,1
52.398431,5.1738657,1
52.3984552,5.2680756,1
52.3984705,4.9144041,2
52.3985982,5.2586718,2
52.3986056,4.9122281,2
52.3986075,4.6579924,2
52.3986475,4.852471,11
52.3986607,5.3099937,1
52.3986928,5.3183098,4
52.3988094,5.2919653,2
52.3988268,5.3170313,1
52.3988351,4.6312173,2
52.3989064,5.3012951,3
52.398922,5.3110511,2
52.3989371,5.2562759,1
52.39895,4.9552311,3
52.3990651,5.258215,1
52.3990663,5.2987382,1
52.3990809,5.2943743,1
52.3990864,4.6439375,1
52.3990881,4.9137657,4
52.3991009,4.9124579,2
52.3991016,4.9126489,1
52.3992101,4.9173055,1
52.3992254,6.2814291,1
52.3993385,5.3023374,1
52.3993509,5.3219673,2
52.3994212,6.2913293,1
52.3994397,5.3056432,1
52.3994598,5.323892,1
52.3994658,4.6485597,3
52.3995018,5.3185289,1
52.3995206,5.3057312,1
52.3995253,4.6408445,1
52.3995479,4.9209164,1
52.3995596,5.2863215,1
52.3996159,4.649571,2
52.399656,5.175388,3
52.3997104,5.2839262,1
52.3997927,5.3245968,2
52.3998033,4.9405441,4
52.3998202,4.8376899,4
52.3998377,4.9473321,1
52.3998378,4.9057645,1
52.399899,4.9517542,1
52.39994,4.9132717,2
52.4000675,4.8445487,6
52.4000717,5.325331,3
52.4000795,5.2847188,2
52.4001215,4.9159734,1
52.4002276,5.301366,1
52.4002568,5.31866,1
52.400289,4.6322945,2
52.4003268,4.9066702,2
52.4003313,4.9519998,2
52.4004043,5.2582993,1
52.4004533,5.1690071,2
52.4004928,6.2732332,4
52.4005083,4.9183203,2
52.4005123,4.6491888,1
52.4005224,4.8909017,2
52.4005993,4.6344491,1
52.4006178,4.6163606,4
52.4006363,4.9518645,2
52.4006555,4.6249559,4
52.4007012,4.9379343,2
52.4007425,4.6217217,3
52.4007594,4.6427046,6
52.4008183,5.2674521,1
52.4008356,5.2759597,1
52.4008688,4.8428932,6
52.4008793,4.9166853,2
52.4008857,5.3182182,2
52.4009047,4.6472427,2
52.4009554,5.3145888,10
52.4009595,5.2739463,1
52.4010421,4.9146705,2
52.4010445,4.8954069,4
52.4011044,4.6418318,1
52.4011896,5.3153966,1
52.4012645,4.6232262,1
52.4012842,5.3237718,1
52.4013369,5.3214648,2
52.4013453,5.3060658,2
52.4013914,5.2843925,1
52.4014128,4.6365808,4
52.4014359,5.3070648,1
52.4014733,4.9013091,1
52.4014876,4.913696,3
52.401495,5.3319853,6
52.4015073,5.2734894,1
52.4015884,4.6302739,2
52.4016367,4.9429208,1
52.4016781,4.9419653,1
52.4016885,5.323492,6
52.4016944,5.2814383,1
52.4016976,5.2850529,2
52.4017126,4.8525368,4
52.4017206,4.6512552,1
52.4017431,4.910196,2
52.4017803,4.6350023,2
52.4017928,4.9366595,1
52.4019082,4.646741,2
52.4019681,4.9192893,1
52.4020354,5.3170703,2
52.4020657,5.3229772,1
52.4020848,5.2859631,3
52.4020877,5.2893574,1
52.4021514,5.3156007,2
52.4022555,4.9473669,1
52.4022643,5.3246667,3
52.402306,4.6356987,1
52.4023535,5.2957928,1
52.402364,5.2865796,2
52.4024082,4.947336,2
52.4025182,4.6523294,1
52.4025236,5.3074008,1
52.4025463,4.6116247,4
52.4026043,5.3071362,1
52.4026742,4.6370737,4
52.4027147,4.938002,1
52.4027233,4.6043771,2
52.4028081,5.2910897,1
52.402824,4.6323542,3
52.4028619,4.622846,1
52.4028757,5.2970114,1
52.4028812,5.281891,1
52.4028836,4.6041539,4
52.4029193,4.9166343,2
52.4030755,5.2884001,1
52.4031379,4.9173667,2
52.4031466,4.899498,1
52.4031795,5.2739847,1
52.4032234,4.7103328,2
52.4033242,5.3234162,1
52.4034189,4.9202438,2
52.4034426,4.9148801,2
52.4035418,4.9380818,1
52.4035492,5.2852104,1
52.4035662,6.6146722,1
52.4035682,4.8635208,6
52.4035725,4.6498725,1
52.4037023,5.3245325,1
52.4037108,4.6432428,2
52.4037165,4.9182275,2
52.4037787,4.6512358,2
52.4039309,4.9411638,2
52.4039372,4.9016054,2
52.4039903,5.2972442,1
52.4040878,4.6950661,3
52.4041496,4.6501862,2
52.4041785,4.6533893,5
52.4042793,4.9150916,6
52.4042989,4.9292425,1
52.4043497,4.6462299,3
52.4043524,4.9176624,3
52.4043685,4.6492421,5
52.4044012,5.3207549,1
52.4044752,4.9123856,1
52.404597,5.3173748,1
52.4046264,4.6402149,1
52.4046355,4.6331316,1
52.4046444,4.6502514,1
52.4046585,5.3014749,4
52.4046942,6.9099303,2
52.4047743,4.640859,1
52.4048284,5.2887489,1
52.4048355,4.8971429,2
52.4049363,4.6352132,1
52.4049395,5.2820478,4
52.4050213,4.6302006,1
52.4050251,4.931116,3
52.405032,4.6418098,1
52.4051013,4.8961995,1
52.4051251,5.3004601,3
52.4051316,4.6194122,2
52.4051428,5.313333,1
52.4051885,5.2895122,4
52.4052274,4.6471704,1
52.4052317,4.6435552,1
52.4052409,5.2876899,3
52.4052968,4.6367795,1
52.4053599,4.6255363,2
52.4054265,4.8901414,5
52.4054426,4.6514285,2
52.4054515,4.9093185,1
52.4054677,4.8957105,2
52.4054723,4.914491,1
52.4054798,4.9186645,2
52.405529,5.8037678,4
52.4055356,4.8990897,2
52.405599,4.9307574,7
52.4056168,4.6505292,1
52.405619,5.2781372,2
52.405623,5.3197538,1
52.405664,5.3000182,1
52.4056646,4.6352449,1
52.4056909,5.2999006,1
52.4057266,5.3126706,1
52.4057814,4.6437958,1
52.4057956,4.8945753,5
52.4058181,4.6439128,1
52.4058307,4.8943692,1
52.4058454,5.3022956,9
52.4058613,4.9106367,1
52.4059073,5.2789742,2
52.4059133,4.9101806,2
52.4059558,4.9300631,3
52.4059896,4.6512284,1
52.4060078,5.2912151,2
52.4060605,4.9177766,2
52.4060806,5.3184159,1
52.4062205,4.6565739,1
52.4062439,4.9096774,1
52.4062608,4.6357198,4
52.4062677,5.3157704,1
52.4063421,4.6217573,1
52.4064322,4.6386707,1
52.4064474,5.2798547,1
52.4065127,4.9139656,1
52.4065488,4.8984908,3
52.4065844,5.2929773,2
52.4065983,4.621062,3
52.4065996,5.3147118,1
52.4066945,5.2958721,1
52.4066967,4.9150364,4
52.4067243,4.89746,2
52.406729,4.6516129,1
52.4067855,4.6505686,1
52.4068405,5.2436585,8
52.4068785,6.5673663,3
52.4069231,5.3011179,2
52.4069301,5.2770465,1
52.4069326,5.3154901,1
52.4069503,5.3013971,2
52.4070274,4.88401,3
52.4071075,4.9303892,1
52.4071581,4.6440373,2
52.4071745,5.2789417,1
52.4072098,4.888887,2
52.407235,4.9238923,2
52.4072697,4.898953,1
52.4072739,5.2612184,5
52.4073367,4.9339138,8
52.4073721,5.3006762,2
52.4074453,4.6411079,1
52.407453,5.3006759,3
52.4074984,4.6395492,1
52.4075646,4.6386515,4
52.4076472,4.8989635,1
52.407704,4.6379585,1
52.4077353,4.8014098,12
52.4077414,4.8978309,2
52.4078001,4.9167735,3
52.4078067,4.9346144,8
52.4078581,5.2899472,1
52.4078873,4.8854405,2
52.4078889,4.620496,3
52.4079052,4.6543122,3
52.4080012,4.8889956,4
52.4080085,4.9015902,1
52.4080132,4.9298655,6
52.408105,4.9211497,1
52.4081519,6.6136529,1
52.4081832,4.9250434,1
52.408222,4.894519,1
52.408261,4.6493683,1
52.4082958,5.297838,1
52.4083151,4.9242925,2
52.4083541,4.8938708,1
52.4083666,5.3091244,11
52.4083971,4.9049116,1
52.408463,5.2932966,2
52.4085194,4.6504516,2
52.4085253,4.9026867,1
52.4085669,4.9289486,1
52.4086164,4.9301238,2
52.4087135,4.6527704,2
52.4087165,4.8924119,1
52.4088597,4.9256683,5
52.4088615,4.653444,2
52.4088634,4.9312676,1
52.4088925,4.6368656,2
52.4089169,5.2992035,1
52.4089357,4.9244036,2
52.4089853,4.9233008,1
52.4090268,6.2605293,3
52.4090469,5.2929574,1
52.4091275,5.2632707,4
52.4091561,4.8900702,1
52.4091968,4.8519762,4
52.4092482,4.9261786,2
52.4092992,5.2937063,2
52.4094805,5.3081966,1
52.4095643,4.6379271,2
52.4096832,4.9001168,2
52.4097367,4.9178258,3
52.4097745,4.8939432,4
52.4098352,5.2611083,3
52.4098829,4.8813028,8
52.4099667,4.9237462,1
52.4099712,4.9226145,1
52.4099946,5.2980551,4
52.4100236,4.9153978,2
52.4101425,4.9025368,4
52.4101455,5.2956886,2
52.4101985,5.3068285,5
52.4103869,5.3063285,1
52.4104014,4.924594,2
52.410458,4.9229914,1
52.4104704,5.2583582,2
52.410476,6.6200816,2
52.4104991,4.8996376,3
52.4105473,5.3042413,3
52.4106316,4.9260025,1
52.4106828,6.5965407,2
52.4107095,4.6543246,2
52.4107349,4.6397003,1
52.410793,4.8989877,1
52.4108608,4.8893603,1
52.4109644,4.8862288,2
52.4110174,4.90773,4
52.4110778,4.8896665,1
52.411078,4.6300383,1
52.4111603,4.6502166,2
52.4111895,4.8820815,4
52.4112471,4.9271278,2
52.4115254,4.6554575,1
52.4115624,6.6028116,1
52.4115773,6.6048551,1
52.4116267,4.6901422,3
52.4118655,4.8846458,1
52.411916,4.9032669,3
52.4120612,4.6534498,1
52.4121799,4.8910209,1
52.4123085,4.6838408,2
52.4123219,4.6563704,4
52.4124731,4.8880782,1
52.4124772,4.9176645,2
52.412586,5.7981316,2
52.412627,4.907933,3
52.41264,4.6761486,1
52.412674,4.7950832,2
52.412748,4.8724955,4
52.4127506,4.9007738,1
52.4127951,4.8834448,2
52.4128795,4.8821651,1
52.4128805,4.6493355,1
52.4129427,4.6535527,1
52.4129939,4.9210542,2
52.4130706,4.8890856,1
52.4131006,4.8984478,1
52.4131285,4.6933522,2
52.4131428,4.889173,1
52.4131842,5.2756935,1
52.413197,4.6481984,2
52.4132202,4.8904655,1
52.4132594,4.6926887,2
52.4133418,4.9180962,1
52.4134036,4.8828352,1
52.4134214,4.8934617,3
52.4134401,5.8739366,2
52.4134673,4.9202996,4
52.4134806,4.9213871,2
52.4135068,6.7409067,2
52.4135176,4.6922731,1
52.4135827,5.0282106,2
52.4136223,4.6486617,1
52.4137832,4.8918408,1
52.413846,4.8833005,1
52.4139227,4.6772157,5
52.4139285,4.6444528,3
52.4139308,4.8906045,2
52.4140414,4.884871,3
52.4140479,4.6549602,1
52.4140764,4.8910292,1
52.4140785,4.8809168,1
52.4141356,5.8881868,1
52.4141468,4.6491821,3
52.4141512,6.0686674,1
52.4142113,4.6308961,3
52.414374,4.6296439,1
52.4144252,4.871697,2
52.414468,4.8922595,1
52.4145195,4.8852919,2
52.4146353,4.6482479,1
52.4146519,5.8872519,2
52.41468,4.6554348,1
52.4149885,4.8793337,1
52.4150741,5.8743661,1
52.4151677,4.6286602,2
52.4151677,6.1606976,2
